iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
DEU,Europe,Germany,2021-02-18,2372209,9845,7283.429,67245,513,431.571,28313.408,117.505,86.931,802.6,6.123,5.151,0.93,3169,37.823,,,,,,,,,,,154994,1.85,,,tests performed,4783307,3087557,1695762,141740,126043,5.71,3.69,2.02,1504,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-02-19,2381259,9050,7262.429,67741,496,424.286,28421.424,108.016,86.68,808.52,5.92,5.064,0.95,3114,37.167,,,,,,,,,,,155864,1.86,,,tests performed,4938027,3187814,1750226,154720,125960,5.89,3.8,2.09,1503,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-02-20,2388421,7162,7359.286,67883,142,413.286,28506.905,85.482,87.836,810.215,1.695,4.933,0.96,3068,36.618,,,,,,,,,,,156734,1.871,,,tests performed,5049950,3263760,1786204,111923,126630,6.03,3.9,2.13,1511,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-02-21,2394515,6094,7538.714,67946,63,405.571,28579.64,72.735,89.978,810.967,0.752,4.841,0.98,3049,36.391,,,,,3460.493,41.303,,43966453,524.76,,157604,1.881,0.061,16.4,tests performed,5135790,3321029,1814776,85840,129547,6.13,3.96,2.17,1546,83.33,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,-1.26
DEU,Europe,Germany,2021-02-22,2399499,4984,7517.571,68363,417,439.286,28639.127,59.486,89.726,815.944,4.977,5.243,0.99,3053,36.439,,,,,,,,,,,159004,1.898,,,tests performed,5294446,3419785,1874677,158656,134405,6.32,4.08,2.24,1604,81.48,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-02-23,2405263,5764,7499.571,68785,422,422.286,28707.923,68.796,89.511,820.981,5.037,5.04,0.99,3030,36.164,,,,,,,,,,,160403,1.914,,,tests performed,5460929,3526679,1934267,166483,138494,6.52,4.21,2.31,1653,81.48,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-02-24,2416037,10774,7667.571,69170,385,348.286,28836.515,128.593,91.516,825.576,4.595,4.157,1,2950,35.21,,,,,,,,,,,161802,1.931,,,tests performed,5634675,3641684,1993009,173746,141873,6.73,4.35,2.38,1693,81.48,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-02-25,2427069,11032,7837.143,69343,173,299.714,28968.187,131.672,93.54,827.641,2.065,3.577,1.02,2891,34.505,,,,,,,,,,,163202,1.948,,,tests performed,5823056,3772116,2050958,188381,148536,6.95,4.5,2.45,1773,81.48,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-02-26,2436506,9437,7892.429,69939,596,314,29080.822,112.635,94.2,834.754,7.114,3.748,1.03,2841,33.909,,,,,,,,,,,164601,1.965,,,tests performed,6031909,3915311,2116616,208853,156269,7.2,4.67,2.53,1865,81.48,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-02-27,2444177,7671,7965.143,70092,153,315.571,29172.379,91.557,95.068,836.58,1.826,3.766,1.04,2820,33.658,,,,,,,,,,,166000,1.981,,,tests performed,6179211,4022664,2156565,147302,161323,7.38,4.8,2.57,1925,81.48,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-02-28,2450295,6118,7968.571,70152,60,315.143,29245.4,73.021,95.109,837.296,0.716,3.761,1.04,2834,33.825,,,,,3352.699,40.016,,45138251,538.746,,167400,1.998,0.061,16.4,tests performed,6286313,4105642,2180689,107102,164360,7.5,4.9,2.6,1962,81.48,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,-10.13
DEU,Europe,Germany,2021-03-01,2455569,5274,8010,70514,362,307.286,29308.348,62.948,95.603,841.617,4.321,3.668,1.05,2862,34.159,,,,,,,,,,,167022,1.993,,,tests performed,6482234,4251901,2230351,195921,169684,7.74,5.07,2.66,2025,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-02,2462061,6492,8114,70926,412,305.857,29385.833,77.485,96.844,846.535,4.917,3.651,1.05,2849,34.004,,,,,,,,,,,166643,1.989,,,tests performed,6695229,4413268,2281979,212995,176329,7.99,5.27,2.72,2105,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-03,2472913,10852,8125.143,71285,359,302.143,29515.356,129.524,96.977,850.819,4.285,3.606,1.06,2816,33.61,,,,,,,,,,,166265,1.984,,,tests performed,6938488,4586728,2351778,243259,186259,8.28,5.47,2.81,2223,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-04,2484306,11393,8176.714,71554,269,315.857,29651.337,135.981,97.593,854.03,3.211,3.77,1.07,2805,33.479,,,,,,,,,,,165887,1.98,,,tests performed,7181301,4767054,2414265,242813,194035,8.57,5.69,2.88,2316,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-05,2493887,9581,8197.286,71852,298,273.286,29765.691,114.354,97.838,857.587,3.557,3.262,1.09,2756,32.894,,,,,,,,,,,165509,1.975,,,tests performed,7452121,4970044,2482096,270820,202887,8.89,5.93,2.96,2422,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-06,2502151,8264,8282,71951,99,265.571,29864.325,98.635,98.849,858.768,1.182,3.17,1.1,2746,32.775,,,,,,,,,,,165131,1.971,,,tests performed,7653789,5123129,2530679,201668,210654,9.14,6.11,3.02,2514,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-07,2508655,6504,8337.143,71984,33,261.714,29941.954,77.628,99.508,859.162,0.394,3.124,1.12,2779,33.169,,,,,3272.106,39.054,,46291521,552.511,,164753,1.966,0.062,16.1,tests performed,7804290,5239614,2564695,150501,216854,9.31,6.25,3.06,2588,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,-14.81
DEU,Europe,Germany,2021-03-08,2513784,5129,8316.429,72236,252,246,30003.171,61.217,99.26,862.17,3.008,2.936,1.13,2857,34.1,,,,,,,,,,,167340,1.997,,,tests performed,8041405,5425178,2616246,237115,222739,9.6,6.48,3.12,2658,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-09,2520618,6834,8365.286,72534,298,229.714,30084.738,81.567,99.844,865.727,3.557,2.742,1.14,2776,33.133,,,,,,,,,,,169928,2.028,,,tests performed,8291707,5620982,2670744,250302,228068,9.9,6.71,3.19,2722,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-10,2541781,21163,9838.286,72858,324,224.714,30337.328,252.59,117.424,869.594,3.867,2.682,1.17,2727,32.548,,,,,,,,,,,172515,2.059,,,tests performed,8576963,5839929,2737053,285256,234068,10.24,6.97,3.27,2794,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-11,2546526,4745,8888.571,73120,262,223.714,30393.962,56.634,106.089,872.721,3.127,2.67,1.16,2748,32.799,,,,,,,,,,,175102,2.09,,,tests performed,8859021,6061254,2797786,282058,239674,10.57,7.23,3.34,2861,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-12,2559296,12770,9344.143,73348,228,213.714,30546.377,152.416,111.527,875.442,2.721,2.551,1.18,2747,32.787,,,,,,,,,,,177690,2.121,,,tests performed,9183915,6315369,2868565,324894,247399,10.96,7.54,3.42,2953,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-13,2569864,10568,9673.286,73369,21,202.571,30672.511,126.134,115.455,875.693,0.251,2.418,1.2,2713,32.381,,,,,,,,,,,180277,2.152,,,tests performed,9431842,6513505,2918356,247927,254008,11.26,7.77,3.48,3032,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-14,2578842,8978,10026.714,73463,94,211.286,30779.668,107.157,119.673,876.815,1.122,2.522,1.22,2767,33.025,,,,,3622.688,43.238,,47571571,567.789,,182864,2.183,0.067,14.9,tests performed,9602879,6648615,2954283,171037,256941,11.46,7.94,3.53,3067,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,-13.02
DEU,Europe,Germany,2021-03-15,2585385,6543,10228.714,73701,238,209.286,30857.762,78.094,122.084,879.655,2.841,2.498,1.22,2825,33.718,,,,,,,,,,,184706,2.205,,,tests performed,9849788,6836621,3013186,246909,258340,11.76,8.16,3.6,3083,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-16,2603064,17679,11778,73952,251,202.571,31068.769,211.007,140.576,882.651,2.996,2.418,1.23,2844,33.944,,,,,,,,,,,186549,2.227,,,tests performed,10027342,6946880,3080481,177554,247948,11.97,8.29,3.68,2959,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-17,2610769,7705,9855.429,74043,91,169.286,31160.731,91.963,117.629,883.737,1.086,2.021,1.23,2849,34.004,,,,,,,,,,,188391,2.249,,,tests performed,10231568,7071157,3160430,204226,236372,12.21,8.44,3.77,2821,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-18,2639258,28489,13247.429,74402,359,183.143,31500.761,340.029,158.114,888.022,4.285,2.186,1.25,2887,34.458,,,,,,,,,,,190233,2.271,,,tests performed,10424277,7189022,3235274,192709,223608,12.44,8.58,3.86,2669,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-19,2654734,15476,13634,74608,206,180,31685.474,184.713,162.728,890.481,2.459,2.148,1.24,2938,35.066,,,,,,,,,,,192075,2.293,,,tests performed,10667838,7349474,3318383,243561,211989,12.73,8.77,3.96,2530,77.78,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-20,2669233,14499,14195.571,74706,98,191,31858.526,173.052,169.431,891.651,1.17,2.28,1.22,2945,35.15,,,,,,,,,,,193917,2.314,,,tests performed,10888146,7516512,3371653,220308,208043,13,8.97,4.02,2483,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-21,2670001,768,13022.714,74756,50,184.714,31867.693,9.166,155.432,892.247,0.597,2.205,1.21,3044,36.332,,,,,4109.273,49.046,,48941885,584.144,,195759,2.336,0.079,12.7,tests performed,11054085,7643812,3410292,165939,207315,13.19,9.12,4.07,2474,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,-10.96
DEU,Europe,Germany,2021-03-22,2678262,8261,13268.143,75009,253,186.857,31966.291,98.599,158.361,895.267,3.02,2.23,1.22,3139,37.465,,,,,,,,,,,196779,2.349,,,tests performed,11322185,7835816,3486388,268100,210342,13.51,9.35,4.16,2511,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-23,2699231,20969,13738.143,75255,246,186.143,32216.566,250.275,163.971,898.203,2.936,2.222,1.22,3156,37.668,,,,,,,,,,,197799,2.361,,,tests performed,11621186,8051841,3569364,299001,227692,13.87,9.61,4.26,2718,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-24,2722988,23757,16031.286,75484,229,205.857,32500.117,283.551,191.341,900.936,2.733,2.457,1.21,3196,38.146,,,,,,,,,,,198819,2.373,,,tests performed,11955877,8298517,3657379,334691,246330,14.27,9.9,4.37,2940,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-25,2744608,21620,15050,75669,185,181,32758.161,258.045,179.629,903.144,2.208,2.16,1.2,3249,38.778,,,,,,,,,,,199839,2.385,,,tests performed,12294452,8557242,3737229,338575,267168,14.67,10.21,4.46,3189,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-26,2765297,20689,15794.714,75828,159,174.286,33005.094,246.933,188.517,905.042,1.898,2.08,1.19,3322,39.65,,,,,,,,,,,200859,2.397,,,tests performed,12672587,8846619,3825987,378135,286393,15.13,10.56,4.57,3418,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-27,2782925,17628,16241.714,75915,87,172.714,33215.493,210.398,193.852,906.081,1.038,2.061,1.17,3379,40.33,,,,,,,,,,,201879,2.41,,,tests performed,12961287,9072935,3888371,288700,296163,15.47,10.83,4.64,3535,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-28,2784652,1727,16378.714,75959,44,171.857,33236.105,20.613,195.488,906.606,0.525,2.051,1.15,3444,41.106,,,,,4762.082,56.838,,50362174,601.096,,202898,2.422,0.093,10.8,tests performed,13160243,9218997,3941267,198956,300880,15.71,11,4.7,3591,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,-6.61
DEU,Europe,Germany,2021-03-29,2794949,10297,16669.571,76139,180,161.429,33359.005,122.899,198.959,908.754,2.148,1.927,1.14,3559,42.478,,,,,,,,,,,198023,2.363,,,tests performed,13471742,9441166,4030597,311499,307080,16.08,11.27,4.81,3665,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-30,2818630,23681,17057,76389,250,162,33641.648,282.644,203.583,911.738,2.984,1.934,1.13,3588,42.824,,,,,,,,,,,193149,2.305,,,tests performed,13803619,9679021,4124619,331877,311776,16.48,11.55,4.92,3721,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-03-31,2843644,25014,17236.571,76589,200,157.857,33940.202,298.554,205.726,914.125,2.387,1.884,1.11,3668,43.779,,,,,,,,,,,188274,2.247,,,tests performed,14143638,9915741,4227918,340019,312537,16.88,11.83,5.05,3730,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-01,2866323,22679,17387.857,76823,234,164.857,34210.886,270.684,207.532,916.918,2.793,1.968,1.09,3719,44.388,,,,,,,,,,,183399,2.189,,,tests performed,14472328,10151079,4321270,328690,311125,17.27,12.12,5.16,3713,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-02,2882356,16033,16722.714,76940,117,158.857,34402.247,191.361,199.593,918.314,1.396,1.896,1.07,3839,45.82,,,,,,,,,,,178524,2.131,,,tests performed,14699446,10308508,4390959,227118,289551,17.54,12.3,5.24,3456,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-03,2886029,3673,14729.143,77010,70,156.429,34446.086,43.839,175.799,919.15,0.835,1.867,1.06,3905,46.608,,,,,,,,,,,173649,2.073,,,tests performed,14933293,10476586,4456728,233847,281715,17.82,12.5,5.32,3362,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-04,2896329,10300,15953.857,77060,50,157.286,34569.022,122.935,190.417,919.747,0.597,1.877,1.07,4047,48.303,,,,,5286.949,63.102,,51543591,615.197,,168774,2.014,0.109,9.2,tests performed,15130999,10620720,4510300,197706,281537,18.06,12.68,5.38,3360,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,-3.12
DEU,Europe,Germany,2021-04-05,2902309,5980,15337.143,77136,76,142.429,34640.396,71.374,183.056,920.654,0.907,1.7,1.08,4152,49.556,,,,,,,,,,,168531,2.011,,,tests performed,15381114,10798232,4582903,250115,272767,18.36,12.89,5.47,3256,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-06,2909902,7593,13038.857,77245,109,122.286,34731.022,90.626,155.625,921.955,1.301,1.46,1.09,4342,51.824,,,,,,,,,,,168288,2.009,,,tests performed,15756135,11076991,4679165,375021,278931,18.81,13.22,5.58,3329,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-07,2940279,30377,13805,77755,510,166.571,35093.585,362.563,164.769,928.042,6.087,1.988,1.13,4428,52.85,,,,,,,,,,,168045,2.006,,,tests performed,16435703,11659690,4776034,679568,327438,19.62,13.92,5.7,3908,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-08,2966789,26510,14352.286,78049,294,175.143,35409.994,316.409,171.301,931.551,3.509,2.09,1.14,4461,53.244,,,,,,,,,,,167802,2.003,,,tests performed,17169070,12303493,4865598,733367,385249,20.49,14.68,5.81,4598,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-09,2990724,23935,15481.143,78295,246,193.571,35695.669,285.675,184.775,934.487,2.936,2.31,1.15,4501,53.722,,,,,,,,,,,167559,2,,,tests performed,17797652,12843475,4954198,628582,442601,21.24,15.33,5.91,5283,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-10,3009452,18728,17631.857,78402,107,198.857,35919.197,223.527,210.444,935.764,1.277,2.373,1.15,4517,53.912,,,,,,,,,,,167316,1.997,,,tests performed,18169169,13149931,5019259,371517,462268,21.69,15.7,5.99,5517,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-11,3012158,2706,16547,78500,98,205.714,35951.494,32.297,197.496,936.934,1.17,2.455,1.14,4566,54.497,,,,,5403.81,64.497,,52713101,629.155,,167073,1.994,0.121,8.3,tests performed,18431753,13362470,5069304,262584,471536,22,15.95,6.05,5628,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,0.91
DEU,Europe,Germany,2021-04-12,3024604,12446,17470.714,78796,296,237.143,36100.043,148.549,208.521,940.467,3.533,2.83,1.15,4642,55.404,,,,,,,,,,,169993,2.029,,,tests performed,18849513,13703470,5146065,417760,495486,22.5,16.36,6.14,5914,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-13,3054025,29421,20589,79137,341,270.286,36451.196,351.153,245.739,944.537,4.07,3.226,1.15,4668,55.715,,,,,,,,,,,172913,2.064,,,tests performed,19422182,14202784,5219420,572669,523721,23.18,16.95,6.23,6251,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-14,3085142,31117,20694.714,79427,290,238.857,36822.592,371.396,247.001,947.998,3.461,2.851,1.14,4653,55.536,,,,,,,,,,,175834,2.099,,,tests performed,20196223,14893770,5302475,774041,537217,24.11,17.78,6.33,6412,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-15,3110252,25110,20494.714,79672,245,231.857,37122.291,299.699,244.614,950.922,2.924,2.767,1.12,4658,55.595,,,,,,,,,,,178754,2.134,,,tests performed,20875608,15502312,5373319,679385,529505,24.92,18.5,6.41,6320,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-16,3134108,23856,20483.429,79894,222,228.429,37407.024,284.732,244.479,953.572,2.65,2.726,1.11,4714,56.264,,,,,,,,,,,181674,2.168,,,tests performed,21471427,16023277,5448173,595819,524825,25.63,19.12,6.5,6264,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-17,3154305,20197,20693.286,79971,77,224.143,37648.084,241.061,246.984,954.491,0.919,2.675,1.09,4760,56.813,,,,,,,,,,,184594,2.203,,,tests performed,21835564,16331008,5504579,364137,523771,26.06,19.49,6.57,6251,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-18,3155522,1217,20480.571,80052,81,221.714,37662.609,14.525,244.445,955.458,0.967,2.646,1.08,4818,57.505,,,,,5564.997,66.421,,54025703,644.822,,187515,2.238,0.125,8,tests performed,22103559,16560153,5543429,267995,524544,26.38,19.77,6.62,6261,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,5.43
DEU,Europe,Germany,2021-04-19,3167137,11615,20361.857,80353,301,222.429,37801.24,138.63,243.028,959.05,3.593,2.655,1.07,4910,58.603,,,,,,,,,,,189863,2.266,,,tests performed,22505253,16901010,5604267,401694,522249,26.86,20.17,6.69,6233,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-20,3198534,31397,20644.143,80680,327,220.429,38175.978,374.738,246.397,962.953,3.903,2.631,1.07,4951,59.092,,,,,,,,,,,192211,2.294,,,tests performed,23063340,17397158,5666206,558087,520165,27.53,20.76,6.76,6208,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-21,3222888,24354,19678,80938,258,215.857,38466.654,290.676,234.866,966.032,3.079,2.576,1.06,4970,59.319,,,,,,,,,,,194559,2.322,,,tests performed,23783094,18044291,5738827,719754,512410,28.39,21.54,6.85,6116,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-22,3254609,31721,20622.429,81203,265,218.714,38845.258,378.605,246.138,969.195,3.163,2.61,1.05,5034,60.083,,,,,,,,,,,196908,2.35,,,tests performed,24420221,18614485,5805760,637127,506373,29.15,22.22,6.93,6044,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-23,3276871,22262,20394.714,81492,289,228.286,39110.966,265.707,243.42,972.645,3.449,2.725,1.03,5037,60.119,,,,,,,,,,,199256,2.378,,,tests performed,24970636,19097515,5873154,550415,499887,29.8,22.79,7.01,5966,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-24,3291293,14422,19569.714,81610,118,234.143,39283.099,172.133,233.574,974.053,1.408,2.795,1.01,5008,59.773,,,,,,,,,,,201604,2.406,,,tests performed,25337500,19405403,5932132,366864,500277,30.24,23.16,7.08,5971,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-25,3306692,15399,21595.714,81671,61,231.286,39466.893,183.794,257.755,974.781,0.728,2.761,1.01,5040,60.155,,,,,5439.069,64.918,,55453371,661.862,,203953,2.434,0.124,8.1,tests performed,25619806,19639744,5980097,282306,502321,30.58,23.44,7.14,5995,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,9.55
DEU,Europe,Germany,2021-04-26,3312653,5961,20788,82009,338,236.571,39538.04,71.147,248.114,978.815,4.034,2.824,0.99,5106,60.942,,,,,,,,,,,202591,2.418,,,tests performed,26052232,19998604,6053744,432426,506711,31.09,23.87,7.23,6048,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2021-04-27,3338564,25911,20004.286,82325,316,235,39847.3,309.26,238.76,982.587,3.772,2.805,0.97,5050,60.274,,,,,,,,,,,201230,2.402,,,tests performed,26835832,20691972,6144437,783600,538927,32.03,24.7,7.33,6432,75,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
